yield_min,yield_max,mean_yield_full,mean_yield_last20,mean_yield_first20,mean_uptake_kgN,frac_yr_floor_binds,frac_yr_stoich_binds,mean_y_mit,mean_y_stoich,mean_y_unfloored,bias_pct_full,bias_vs_obs
0.8,11.0,1.5321001838231953,1.4794862840579086,1.681916646783603,27.577803308817515,0.0,1.0,5.476670713730902,1.5321001838231953,1.5321001838231953,45.91430322125669,0.4821001838231953
0.5,11.0,1.5321001838231953,1.4794862840579086,1.681916646783603,27.577803308817515,0.0,1.0,5.476670713730902,1.5321001838231953,1.5321001838231953,45.91430322125669,0.4821001838231953
0.3,11.0,1.5321001838231953,1.4794862840579086,1.681916646783603,27.577803308817515,0.0,1.0,5.476670713730902,1.5321001838231953,1.5321001838231953,45.91430322125669,0.4821001838231953
0.1,11.0,1.5321001838231953,1.4794862840579086,1.681916646783603,27.577803308817515,0.0,1.0,5.476670713730902,1.5321001838231953,1.5321001838231953,45.91430322125669,0.4821001838231953
0.0,11.0,1.5321001838231953,1.4794862840579086,1.681916646783603,27.577803308817515,0.0,1.0,5.476670713730902,1.5321001838231953,1.5321001838231953,45.91430322125669,0.4821001838231953
0.8,8.0,1.5321001838231953,1.4794862840579086,1.681916646783603,27.577803308817515,0.0,1.0,3.983033246349746,1.5321001838231953,1.5321001838231953,45.91430322125669,0.4821001838231953
0.8,5.0,1.5321001838231953,1.4794862840579086,1.681916646783603,27.577803308817515,0.0,1.0,2.4893957789685914,1.5321001838231953,1.5321001838231953,45.91430322125669,0.4821001838231953
0.0,5.0,1.5321001838231953,1.4794862840579086,1.681916646783603,27.577803308817515,0.0,1.0,2.4893957789685914,1.5321001838231953,1.5321001838231953,45.91430322125669,0.4821001838231953
0.0,3.0,1.483286215273614,1.451898125525969,1.577115967851341,27.304442318277935,0.0,0.005780346820809248,1.4834015733187509,1.5169134621265523,1.483286215273614,41.265353835582275,0.4332862152736139
